-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Latitude  51.9812   Longitude 5.6584 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 15.29 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2020,2,3,15,8.68,261.1
2020,2,3,16,8.23,257.77
2020,2,3,17,7.52,253.47
2020,2,3,18,7.05,250.72
2020,2,3,19,7.19,256.49
2020,2,3,20,7.2,269.56
2020,2,3,21,7.42,282.22
2020,2,3,22,7.87,291.98
2020,2,3,23,7.97,297.42
2020,2,4,0,8.4,296.35
2020,2,4,1,9.06,289.97
2020,2,4,2,9.54,282.77
2020,2,4,3,9.73,275.34
2020,2,4,4,9.67,269.31
2020,2,4,5,9.61,264.68
2020,2,4,6,9.65,263.21
2020,2,4,7,11.53,274.86
2020,2,4,8,10.91,279.15
2020,2,4,9,10.25,280.85
2020,2,4,10,10.11,283.4
2020,2,4,11,10.8,287.99
2020,2,4,12,10.71,291.12
2020,2,4,13,9.17,286.27
2020,2,4,14,8.54,280.86
2020,2,4,15,8.6,288.76
2020,2,4,16,8.25,310.93
2020,2,4,17,7.81,334.02
2020,2,4,18,7.35,348.79
2020,2,4,19,6.63,353.98
2020,2,4,20,5.84,349.28
2020,2,4,21,6.05,341.87
2020,2,4,22,6.03,335.83
2020,2,4,23,6.14,336.14
2020,2,5,0,6.26,338.11
2020,2,5,1,6.27,341.32
2020,2,5,2,6.02,342.86
2020,2,5,3,5.8,343.01
2020,2,5,4,5.61,344.39
2020,2,5,5,5.05,348.59
2020,2,5,6,4.19,353.37
2020,2,5,7,3.13,353.83
2020,2,5,8,2.04,338.24
2020,2,5,9,2.05,309.58
2020,2,5,10,2.37,288.02
2020,2,5,11,2.9,275.57
2020,2,5,12,3.5,272.95
2020,2,5,13,4.08,273.95
2020,2,5,14,4.48,274.81
2020,2,5,15,4.69,274.3
2020,2,5,16,5.27,274.16
2020,2,5,17,5.7,275.9
2020,2,5,18,5.82,277.1
2020,2,5,19,5.68,277.03
2020,2,5,20,5.53,278.77
2020,2,5,21,5.24,278.31
2020,2,5,22,5.03,271.78
2020,2,5,23,5.23,261.06
2020,2,6,0,5.79,250.78
2020,2,6,1,6.43,246.05
2020,2,6,2,6.87,247.11
2020,2,6,3,7.15,249.94
2020,2,6,4,7.29,253.45
2020,2,6,5,7.12,256.16
2020,2,6,6,6.71,259.54
2020,2,6,7,5.96,263.38
2020,2,6,8,4.84,266.95
2020,2,6,9,4.24,272.11
2020,2,6,10,4.33,278.93
2020,2,6,11,4.13,282.25
2020,2,6,12,3.78,284.5
2020,2,6,13,3.5,286.74
2020,2,6,14,3.19,286.35
2020,2,6,15,2.94,285.11
2020,2,6,16,2.75,282.81
2020,2,6,17,2.5,278.81
2020,2,6,18,2.24,275.01
2020,2,6,19,1.85,272.66
2020,2,6,20,1.27,267.89
2020,2,6,21,0.51,236.79
2020,2,6,22,0.89,145.75
2020,2,6,23,1.98,139.01
2020,2,7,0,3.15,142.56
2020,2,7,1,4.34,147.71
2020,2,7,2,5.36,152.58
2020,2,7,3,6.0,155.37
2020,2,7,4,6.34,155.93
2020,2,7,5,6.57,153.98
2020,2,7,6,6.84,149.6
2020,2,7,7,6.73,143.64
2020,2,7,8,5.86,139.27
2020,2,7,9,6.19,140.32
2020,2,7,10,6.97,144.08
2020,2,7,11,7.09,147.55
2020,2,7,12,7.1,149.97
2020,2,7,13,7.17,151.7
2020,2,7,14,6.75,149.16
2020,2,7,15,7.54,142.29
2020,2,7,16,9.59,142.15
2020,2,7,17,10.31,145.8
2020,2,7,18,10.04,151.14
2020,2,7,19,9.71,156.47
2020,2,7,20,9.47,160.13
2020,2,7,21,9.47,160.73
2020,2,7,22,9.54,160.33
2020,2,7,23,9.45,161.15
2020,2,8,0,9.21,164.1
2020,2,8,1,8.93,167.36
2020,2,8,2,8.55,168.29
2020,2,8,3,8.35,171.66
2020,2,8,4,8.55,184.24
2020,2,8,5,9.05,197.79
2020,2,8,6,8.84,200.92
2020,2,8,7,8.61,199.78
2020,2,8,8,8.28,198.61
2020,2,8,9,8.39,205.18
2020,2,8,10,7.97,205.01
2020,2,8,11,8.19,206.59
2020,2,8,12,8.16,211.18
2020,2,8,13,7.48,213.81
2020,2,8,14,7.55,218.32
2020,2,8,15,7.15,218.17
2020,2,8,16,6.96,213.74
2020,2,8,17,7.01,214.19
2020,2,8,18,7.29,222.87
2020,2,8,19,7.81,221.19
2020,2,8,20,7.74,210.91
2020,2,8,21,7.89,206.51
2020,2,8,22,7.7,205.86
2020,2,8,23,7.29,199.46
2020,2,9,0,7.5,191.36
2020,2,9,1,7.47,189.15
2020,2,9,2,8.59,183.91
2020,2,9,3,9.45,179.38
2020,2,9,4,10.05,180.62
2020,2,9,5,10.98,185.22
2020,2,9,6,14.9,197.83
2020,2,9,7,16.6,201.05
2020,2,9,8,18.55,203.55
2020,2,9,9,19.99,205.29
2020,2,9,10,20.88,206.7
2020,2,9,11,21.94,207.29
2020,2,9,12,22.82,207.33
2020,2,9,13,23.66,208.94
2020,2,9,14,24.77,210.88
2020,2,9,15,24.48,213.08
2020,2,9,16,22.77,214.87
2020,2,9,17,22.43,217.64
2020,2,9,18,22.7,219.85
2020,2,9,19,22.16,222.41
2020,2,9,20,20.97,227.33
2020,2,9,21,20.72,235.23
2020,2,9,22,21.03,243.53
2020,2,9,23,20.52,247.55
2020,2,10,0,19.12,247.64
2020,2,10,1,18.67,247.17
2020,2,10,2,18.77,249.05
2020,2,10,3,18.76,252.58
2020,2,10,4,18.16,254.33
2020,2,10,5,17.72,256.61
2020,2,10,6,17.97,262.78
2020,2,10,7,17.98,266.11
2020,2,10,8,18.46,265.97
2020,2,10,9,19.0,264.93
2020,2,10,10,19.0,263.84
2020,2,10,11,18.9,262.02
2020,2,10,12,18.61,260.33
2020,2,10,13,17.81,257.26
2020,2,10,14,16.67,251.13
2020,2,10,15,15.36,243.45
2020,2,10,16,12.68,233.02
2020,2,10,17,9.8,218.88
2020,2,10,18,10.61,219.38
2020,2,10,19,13.88,237.71
2020,2,10,20,18.47,251.35
2020,2,10,21,19.84,263.87
2020,2,10,22,17.43,271.8
2020,2,10,23,15.32,266.23
2020,2,11,0,15.42,258.63
2020,2,11,1,15.83,256.68
2020,2,11,2,16.01,255.56
2020,2,11,3,16.36,255.39
2020,2,11,4,16.7,256.2
2020,2,11,5,16.83,255.7
2020,2,11,6,16.61,255.43
2020,2,11,7,16.45,255.42
2020,2,11,8,16.48,255.11
2020,2,11,9,17.21,256.56
2020,2,11,10,17.81,261.12
2020,2,11,11,17.89,263.88
2020,2,11,12,17.36,263.46
2020,2,11,13,16.85,261.79
2020,2,11,14,15.9,262.03
2020,2,11,15,15.16,263.07
2020,2,11,16,14.8,264.49
2020,2,11,17,14.59,264.56
2020,2,11,18,14.58,262.83
2020,2,11,19,14.79,261.8
2020,2,11,20,15.03,260.91
2020,2,11,21,15.06,259.78
2020,2,11,22,14.8,259.17
2020,2,11,23,14.58,259.41
2020,2,12,0,14.29,259.57
2020,2,12,1,14.14,258.79
2020,2,12,2,14.29,258.4
2020,2,12,3,14.22,258.33
2020,2,12,4,13.95,257.88
2020,2,12,5,13.55,257.24
2020,2,12,6,13.3,256.51
2020,2,12,7,13.08,256.1
2020,2,12,8,12.88,256.43
2020,2,12,9,13.45,259.56
2020,2,12,10,13.81,263.44
2020,2,12,11,13.62,265.0
2020,2,12,12,13.4,265.62
2020,2,12,13,12.94,265.85
2020,2,12,14,12.13,265.75
2020,2,12,15,11.26,263.31
2020,2,12,16,10.88,259.66
2020,2,12,17,10.14,255.41
2020,2,12,18,9.32,251.22
2020,2,12,19,9.8,251.22
2020,2,12,20,9.62,249.31
2020,2,12,21,9.4,245.39
2020,2,12,22,9.02,238.68
2020,2,12,23,8.68,228.14
2020,2,13,0,8.12,212.79
2020,2,13,1,7.48,203.19
2020,2,13,2,7.89,198.9
2020,2,13,3,7.61,181.77
2020,2,13,4,8.37,166.78
2020,2,13,5,8.88,160.85
2020,2,13,6,9.24,154.82
2020,2,13,7,9.88,148.97
2020,2,13,8,11.16,146.24
2020,2,13,9,13.44,158.01
2020,2,13,10,13.89,169.56
2020,2,13,11,13.5,181.39
2020,2,13,12,10.31,186.96
2020,2,13,13,9.19,195.52
2020,2,13,14,9.53,217.3
2020,2,13,15,8.87,223.14
2020,2,13,16,8.86,219.95
2020,2,13,17,8.75,223.15
2020,2,13,18,7.89,229.86
2020,2,13,19,7.47,243.09
2020,2,13,20,7.21,256.6
2020,2,13,21,7.8,267.3
2020,2,13,22,8.59,275.48
2020,2,13,23,9.03,282.69
2020,2,14,0,8.76,285.57
2020,2,14,1,8.13,279.96
2020,2,14,2,7.91,277.66
2020,2,14,3,7.51,281.35
2020,2,14,4,7.61,289.61
2020,2,14,5,7.76,299.38
2020,2,14,6,7.46,306.27
2020,2,14,7,6.62,306.65
2020,2,14,8,5.28,296.45
2020,2,14,9,5.16,287.61
2020,2,14,10,5.04,274.36
2020,2,14,11,5.5,261.18
2020,2,14,12,5.91,255.3
2020,2,14,13,5.7,244.77
2020,2,14,14,5.93,229.11
2020,2,14,15,6.36,213.32
2020,2,14,16,7.61,205.14
2020,2,14,17,8.51,199.08
2020,2,14,18,9.0,194.94
2020,2,14,19,9.14,193.69
2020,2,14,20,8.9,195.06
2020,2,14,21,8.73,196.33
2020,2,14,22,8.83,195.82
2020,2,14,23,8.87,194.7
2020,2,15,0,8.92,192.09
2020,2,15,1,9.05,188.74
2020,2,15,2,9.19,185.66
2020,2,15,3,9.12,185.21
2020,2,15,4,8.95,187.97
2020,2,15,5,9.1,189.33
2020,2,15,6,9.28,188.81
2020,2,15,7,9.05,188.23
2020,2,15,8,8.55,188.35
2020,2,15,9,10.26,195.95
2020,2,15,10,11.79,201.65
2020,2,15,11,12.51,203.28
2020,2,15,12,12.98,205.42
2020,2,15,13,13.44,204.12
2020,2,15,14,14.09,201.16
2020,2,15,15,14.76,199.58
2020,2,15,16,15.16,197.05
2020,2,15,17,15.53,196.04
2020,2,15,18,16.21,195.95
2020,2,15,19,16.83,196.84
2020,2,15,20,17.2,202.26
2020,2,15,21,17.9,208.4
2020,2,15,22,18.37,211.05
2020,2,15,23,18.18,212.45
2020,2,16,0,17.99,213.52
2020,2,16,1,18.0,214.95
2020,2,16,2,17.99,214.81
2020,2,16,3,17.81,212.92
2020,2,16,4,18.06,210.66
2020,2,16,5,18.7,209.79
2020,2,16,6,19.59,209.46
2020,2,16,7,20.29,209.45
2020,2,16,8,20.49,211.54
2020,2,16,9,20.45,214.93
2020,2,16,10,20.08,215.55
2020,2,16,11,20.06,213.87
2020,2,16,12,20.42,213.14
2020,2,16,13,21.41,214.79
2020,2,16,14,21.7,217.36
2020,2,16,15,20.35,221.03
2020,2,16,16,17.91,232.0
2020,2,16,17,15.1,254.4
2020,2,16,18,13.8,260.15
2020,2,16,19,13.62,244.05
2020,2,16,20,14.51,234.44
2020,2,16,21,15.17,233.27
2020,2,16,22,15.6,234.56
2020,2,16,23,16.02,236.88
2020,2,17,0,16.15,238.47
2020,2,17,1,15.84,238.84
2020,2,17,2,15.48,238.18
2020,2,17,3,15.05,237.44
2020,2,17,4,14.5,235.18
2020,2,17,5,13.91,231.36
2020,2,17,6,13.47,226.36
2020,2,17,7,11.69,218.71
2020,2,17,8,11.59,217.25
2020,2,17,9,13.15,222.57
2020,2,17,10,14.07,226.17
2020,2,17,11,14.5,229.87
2020,2,17,12,14.39,232.97
2020,2,17,13,13.66,234.68
2020,2,17,14,12.59,234.04
2020,2,17,15,11.53,231.19
2020,2,17,16,12.05,231.13
2020,2,17,17,12.95,233.34
2020,2,17,18,12.05,232.45
2020,2,17,19,11.13,230.72
2020,2,17,20,11.36,239.68
2020,2,17,21,11.63,248.85
2020,2,17,22,11.42,249.74
2020,2,17,23,11.77,250.42
2020,2,18,0,12.05,253.54
2020,2,18,1,12.01,253.56
2020,2,18,2,11.88,251.21
2020,2,18,3,11.53,248.65
2020,2,18,4,11.06,245.91
2020,2,18,5,11.06,244.48
2020,2,18,6,9.94,235.21
2020,2,18,7,10.82,234.11
2020,2,18,8,11.08,234.29
2020,2,18,9,12.2,235.73
2020,2,18,10,13.66,243.17
2020,2,18,11,13.83,246.84
2020,2,18,12,13.89,248.7
2020,2,18,13,13.64,248.81
2020,2,18,14,12.92,245.71
2020,2,18,15,12.24,239.9
2020,2,18,16,12.2,233.2
2020,2,18,17,12.65,228.48
2020,2,18,18,13.21,224.57
2020,2,18,19,13.82,221.54
2020,2,18,20,14.11,220.46
2020,2,18,21,14.17,221.71
2020,2,18,22,13.72,225.05
2020,2,18,23,12.92,225.17
2020,2,19,0,11.32,229.98
2020,2,19,1,9.82,250.67
2020,2,19,2,9.19,277.48
2020,2,19,3,10.19,285.89
2020,2,19,4,10.84,282.4
2020,2,19,5,10.7,278.35
2020,2,19,6,10.58,275.85
2020,2,19,7,10.23,273.99
2020,2,19,8,10.02,271.07
2020,2,19,9,11.0,273.13
2020,2,19,10,11.92,276.36
2020,2,19,11,12.06,275.88
2020,2,19,12,11.92,273.8
2020,2,19,13,11.71,271.11
2020,2,19,14,10.94,266.89
2020,2,19,15,9.58,259.76
2020,2,19,16,8.63,250.65
2020,2,19,17,8.05,237.81
2020,2,19,18,8.01,222.15
2020,2,19,19,8.43,212.78
2020,2,19,20,8.34,207.74
2020,2,19,21,8.61,203.03
2020,2,19,22,8.48,205.2
2020,2,19,23,8.97,206.81
2020,2,20,0,9.48,207.05
2020,2,20,1,9.47,206.1
2020,2,20,2,9.89,204.8
2020,2,20,3,10.03,204.39
2020,2,20,4,10.06,205.47
2020,2,20,5,10.08,207.92
2020,2,20,6,10.14,209.61
2020,2,20,7,10.55,210.17
2020,2,20,8,11.3,212.21
2020,2,20,9,12.56,216.04
2020,2,20,10,13.98,219.24
2020,2,20,11,15.09,222.13
2020,2,20,12,15.36,223.06
2020,2,20,13,14.96,219.55
2020,2,20,14,14.78,213.23
2020,2,20,15,15.17,209.39
2020,2,20,16,15.82,211.57
2020,2,20,17,15.88,223.54
2020,2,20,18,15.44,256.87
2020,2,20,19,14.48,285.11
2020,2,20,20,13.68,285.1
2020,2,20,21,13.85,282.71
2020,2,20,22,13.4,280.86
2020,2,20,23,12.58,276.63
2020,2,21,0,12.26,272.41
2020,2,21,1,12.16,270.0
2020,2,21,2,11.74,267.67
2020,2,21,3,10.96,263.61
2020,2,21,4,10.25,255.92
2020,2,21,5,9.07,242.91
2020,2,21,6,8.69,234.85
2020,2,21,7,8.53,230.32
2020,2,21,8,8.75,230.25
2020,2,21,9,10.02,235.48
2020,2,21,10,11.42,241.93
2020,2,21,11,12.15,242.59
2020,2,21,12,12.68,242.05
2020,2,21,13,12.95,242.43
2020,2,21,14,12.91,242.12
2020,2,21,15,12.56,238.3
2020,2,21,16,12.49,234.21
2020,2,21,17,12.62,231.97
2020,2,21,18,12.97,230.65
2020,2,21,19,13.39,232.01
2020,2,21,20,13.75,231.95
2020,2,21,21,14.09,230.04
2020,2,21,22,14.18,229.42
2020,2,21,23,14.31,230.05
2020,2,22,0,14.19,227.7
2020,2,22,1,14.11,225.67
2020,2,22,2,14.46,225.68
2020,2,22,3,14.81,226.9
2020,2,22,4,15.2,224.73
2020,2,22,5,15.6,230.44
2020,2,22,6,16.07,229.81
2020,2,22,7,16.6,229.96
2020,2,22,8,16.63,232.1
2020,2,22,9,16.63,231.12
2020,2,22,10,16.53,234.48
2020,2,22,11,16.9,237.92
2020,2,22,12,16.59,240.9
2020,2,22,13,16.16,244.2
2020,2,22,14,15.52,247.19
2020,2,22,15,14.77,248.31
2020,2,22,16,14.35,250.2
2020,2,22,17,13.97,252.02
2020,2,22,18,13.76,253.37
2020,2,22,19,13.87,252.8
2020,2,22,20,13.97,253.53
2020,2,22,21,13.89,256.6
2020,2,22,22,13.15,257.72
2020,2,22,23,12.74,256.19
2020,2,23,0,12.41,253.17
2020,2,23,1,12.04,249.37
2020,2,23,2,11.53,245.59
2020,2,23,3,10.73,238.82
2020,2,23,4,9.98,231.9
2020,2,23,5,9.28,219.22
2020,2,23,6,9.0,207.46
2020,2,23,7,12.36,221.93
2020,2,23,8,18.23,244.93
2020,2,23,9,21.78,250.6
2020,2,23,10,22.4,252.59
2020,2,23,11,21.37,254.74
2020,2,23,12,20.63,258.49
2020,2,23,13,19.97,268.74
2020,2,23,14,18.82,284.38
2020,2,23,15,16.87,291.26
2020,2,23,16,15.03,298.27
2020,2,23,17,12.9,301.8
2020,2,23,18,11.39,296.34
2020,2,23,19,11.05,293.56
2020,2,23,20,10.42,292.43
2020,2,23,21,9.26,287.18
2020,2,23,22,8.31,280.07
2020,2,23,23,8.09,274.38
2020,2,24,0,7.65,269.53
2020,2,24,1,7.34,264.08
2020,2,24,2,7.0,255.98
2020,2,24,3,6.76,242.55
2020,2,24,4,6.99,231.99
2020,2,24,5,7.25,224.26
2020,2,24,6,7.09,216.07
2020,2,24,7,6.34,197.36
2020,2,24,8,6.77,173.57
2020,2,24,9,9.09,164.4
2020,2,24,10,9.99,165.51
2020,2,24,11,11.12,190.16
2020,2,24,12,13.22,216.47
2020,2,24,13,15.55,229.77
2020,2,24,14,16.13,236.78
2020,2,24,15,16.82,239.65
2020,2,24,16,16.68,241.03
2020,2,24,17,15.95,240.28
2020,2,24,18,15.76,237.72
2020,2,24,19,15.54,237.86
2020,2,24,20,15.52,239.58
2020,2,24,21,15.25,244.6
2020,2,24,22,14.44,251.77
2020,2,24,23,13.2,258.56
2020,2,25,0,12.45,264.24
2020,2,25,1,11.73,264.03
2020,2,25,2,11.07,259.43
2020,2,25,3,9.72,253.08
2020,2,25,4,9.56,247.52
2020,2,25,5,9.59,245.44
2020,2,25,6,9.09,241.5
2020,2,25,7,8.83,243.16
2020,2,25,8,9.31,249.82
2020,2,25,9,12.31,261.35
2020,2,25,10,12.87,263.41
2020,2,25,11,12.94,262.33
2020,2,25,12,12.8,260.97
2020,2,25,13,12.14,259.06
2020,2,25,14,10.91,255.95
2020,2,25,15,8.92,251.14
2020,2,25,16,7.6,244.15
2020,2,25,17,6.72,235.61
2020,2,25,18,7.0,226.45
2020,2,25,19,7.31,222.49
2020,2,25,20,7.03,216.32
2020,2,25,21,6.79,215.87
2020,2,25,22,5.4,209.94
2020,2,25,23,4.23,207.75
2020,2,26,0,2.89,231.7
2020,2,26,1,3.31,271.89
2020,2,26,2,4.56,284.7
2020,2,26,3,5.58,281.31
2020,2,26,4,5.91,273.86
2020,2,26,5,6.09,271.03
2020,2,26,6,6.19,271.09
2020,2,26,7,6.27,269.71
2020,2,26,8,6.88,270.0
2020,2,26,9,8.09,274.43
2020,2,26,10,9.29,280.9
2020,2,26,11,10.39,287.19
2020,2,26,12,10.75,288.82
2020,2,26,13,10.24,288.5
2020,2,26,14,9.0,284.94
2020,2,26,15,8.24,280.1
2020,2,26,16,8.08,276.22
2020,2,26,17,7.9,271.59
2020,2,26,18,7.77,268.73
2020,2,26,19,7.82,268.57
2020,2,26,20,7.78,265.39
2020,2,26,21,7.96,260.85
2020,2,26,22,8.18,257.65
2020,2,26,23,8.22,255.69
2020,2,27,0,8.15,252.26
2020,2,27,1,7.9,247.75
2020,2,27,2,7.62,243.33
2020,2,27,3,7.1,228.88
2020,2,27,4,6.73,212.58
2020,2,27,5,6.21,197.89
2020,2,27,6,6.08,187.97
2020,2,27,7,5.85,178.55
2020,2,27,8,6.26,171.96
2020,2,27,9,6.98,170.99
2020,2,27,10,6.86,166.11
2020,2,27,11,6.41,161.81
2020,2,27,12,5.4,153.81
2020,2,27,13,3.59,137.38
2020,2,27,14,1.5,97.46
2020,2,27,15,1.95,331.28
2020,2,27,16,4.27,306.89
2020,2,27,17,5.44,297.52
2020,2,27,18,6.51,292.75
2020,2,27,19,7.88,295.62
2020,2,27,20,9.74,303.32
2020,2,27,21,10.44,305.46
2020,2,27,22,9.95,299.74
2020,2,27,23,9.04,286.62
2020,2,28,0,9.06,274.6
2020,2,28,1,9.18,270.93
2020,2,28,2,9.01,270.7
2020,2,28,3,8.59,266.35
2020,2,28,4,8.18,257.3
2020,2,28,5,8.08,247.08
2020,2,28,6,8.08,237.4
2020,2,28,7,7.28,227.22
2020,2,28,8,6.51,217.24
2020,2,28,9,6.74,214.04
2020,2,28,10,7.38,209.85
2020,2,28,11,7.95,204.83
2020,2,28,12,7.99,196.88
2020,2,28,13,7.72,187.62
2020,2,28,14,8.31,182.21
2020,2,28,15,9.96,177.17
2020,2,28,16,11.88,172.37
2020,2,28,17,13.0,171.01
2020,2,28,18,12.51,174.62
2020,2,28,19,12.23,187.16
2020,2,28,20,14.38,206.7
2020,2,28,21,13.54,208.09
2020,2,28,22,12.95,210.7
2020,2,28,23,12.4,213.88
2020,2,29,0,12.1,213.83
2020,2,29,1,12.47,213.47
2020,2,29,2,13.48,213.77
2020,2,29,3,14.02,214.28
2020,2,29,4,13.36,211.76
2020,2,29,5,12.77,207.91
2020,2,29,6,11.97,200.68
2020,2,29,7,10.73,184.51
2020,2,29,8,11.67,172.88
2020,2,29,9,14.18,173.67
2020,2,29,10,15.75,182.1
2020,2,29,11,17.11,192.44
2020,2,29,12,17.55,202.49
2020,2,29,13,16.57,226.83
2020,2,29,14,16.38,255.95
2020,2,29,15,13.07,254.18
2020,2,29,16,13.47,242.28
2020,2,29,17,13.72,236.5
2020,2,29,18,13.4,226.39
2020,2,29,19,13.73,218.0
2020,2,29,20,14.55,213.35
2020,2,29,21,16.01,216.85
2020,2,29,22,16.0,220.13
2020,2,29,23,15.33,220.21
2020,3,1,0,14.86,221.31
2020,3,1,1,14.5,221.77
2020,3,1,2,14.25,220.89
2020,3,1,3,14.1,219.13
2020,3,1,4,14.19,218.54
2020,3,1,5,14.36,219.44
2020,3,1,6,14.41,220.29
2020,3,1,7,14.23,220.86
2020,3,1,8,13.95,221.23
2020,3,1,9,14.41,222.96
2020,3,1,10,14.69,226.01
2020,3,1,11,14.45,228.22
2020,3,1,12,13.88,228.63
2020,3,1,13,12.77,228.05
2020,3,1,14,11.15,225.71
2020,3,1,15,9.71,220.92
2020,3,1,16,8.61,215.95
2020,3,1,17,8.62,213.76
2020,3,1,18,8.09,217.67
2020,3,1,19,7.58,221.24
2020,3,1,20,7.78,223.41
2020,3,1,21,7.97,224.84
2020,3,1,22,8.18,228.37
2020,3,1,23,8.25,229.72
2020,3,2,0,8.15,225.31
2020,3,2,1,7.68,215.68
2020,3,2,2,7.08,205.69
2020,3,2,3,6.7,193.91
2020,3,2,4,7.12,186.24
2020,3,2,5,7.26,175.56
2020,3,2,6,7.55,161.17
2020,3,2,7,8.28,152.08
2020,3,2,8,9.09,147.96
2020,3,2,9,9.48,149.44
2020,3,2,10,9.27,157.93
2020,3,2,11,7.89,164.97
2020,3,2,12,6.52,174.84
2020,3,2,13,5.32,190.32
2020,3,2,14,4.83,207.89
2020,3,2,15,4.96,221.04
2020,3,2,16,5.44,233.41
2020,3,2,17,5.9,250.44
2020,3,2,18,6.34,269.86
2020,3,2,19,6.61,286.7
2020,3,2,20,6.96,299.87
2020,3,2,21,7.31,306.05
2020,3,2,22,7.24,302.71
2020,3,2,23,6.85,293.76
2020,3,3,0,6.69,285.45
2020,3,3,1,6.3,277.27
2020,3,3,2,6.05,266.23
2020,3,3,3,6.26,255.98
2020,3,3,4,6.69,247.39
2020,3,3,5,7.54,242.13
2020,3,3,6,8.19,238.42
2020,3,3,7,7.63,235.56
2020,3,3,8,7.49,231.56
2020,3,3,9,8.19,234.35
2020,3,3,10,8.33,239.01
2020,3,3,11,8.07,242.24
2020,3,3,12,7.82,245.76
2020,3,3,13,7.56,248.74
2020,3,3,14,6.83,249.66
2020,3,3,15,5.54,244.16
2020,3,3,16,5.45,236.88
2020,3,3,17,6.1,232.23
2020,3,3,18,6.77,229.03
2020,3,3,19,6.94,224.04
2020,3,3,20,6.68,222.01
2020,3,3,21,6.66,228.47
2020,3,3,22,6.64,235.3
2020,3,3,23,6.59,239.46
2020,3,4,0,6.63,245.43
2020,3,4,1,6.57,252.49
2020,3,4,2,6.41,258.25
2020,3,4,3,6.66,263.13
2020,3,4,4,6.75,264.22
2020,3,4,5,6.72,263.53
2020,3,4,6,6.92,260.06
2020,3,4,7,6.67,253.47
2020,3,4,8,6.67,251.5
2020,3,4,9,7.15,255.77
2020,3,4,10,7.4,255.63
2020,3,4,11,7.79,254.65
2020,3,4,12,7.71,254.84
2020,3,4,13,7.06,254.13
2020,3,4,14,6.18,251.34
2020,3,4,15,4.98,246.7
2020,3,4,16,3.92,238.53
2020,3,4,17,3.35,220.56
2020,3,4,18,3.62,196.83
2020,3,4,19,4.58,181.95
2020,3,4,20,5.48,182.61
2020,3,4,21,5.79,182.4
2020,3,4,22,5.99,179.63
2020,3,4,23,6.09,169.35
2020,3,5,0,6.37,159.76
2020,3,5,1,6.73,145.5
2020,3,5,2,6.97,137.59
2020,3,5,3,7.16,130.57
2020,3,5,4,7.31,125.34
2020,3,5,5,7.26,116.12
2020,3,5,6,6.95,110.07
2020,3,5,7,6.94,103.61
2020,3,5,8,7.98,103.7
2020,3,5,9,8.33,108.71
2020,3,5,10,8.13,106.12
2020,3,5,11,7.82,102.63
2020,3,5,12,7.93,97.08
2020,3,5,13,7.9,91.76
2020,3,5,14,8.0,86.7
2020,3,5,15,8.46,84.49
2020,3,5,16,8.78,83.46
2020,3,5,17,9.1,80.56
2020,3,5,18,9.11,76.92
2020,3,5,19,9.27,71.52
2020,3,5,20,9.39,66.68
2020,3,5,21,9.29,62.94
2020,3,5,22,9.04,59.36
2020,3,5,23,8.68,52.98
2020,3,6,0,8.25,44.16
2020,3,6,1,7.94,33.31
2020,3,6,2,7.97,21.44
2020,3,6,3,8.21,10.91
2020,3,6,4,8.49,3.91
2020,3,6,5,8.71,359.54
2020,3,6,6,8.58,356.5
2020,3,6,7,8.36,352.97
2020,3,6,8,8.47,350.28
2020,3,6,9,9.25,353.36
2020,3,6,10,9.47,350.74
2020,3,6,11,9.68,345.66
2020,3,6,12,9.84,342.59
2020,3,6,13,9.69,341.68
2020,3,6,14,9.23,341.5
2020,3,6,15,8.28,340.78
2020,3,6,16,7.63,338.3
2020,3,6,17,7.62,334.51
2020,3,6,18,7.81,332.08
2020,3,6,19,7.58,328.83
2020,3,6,20,7.5,325.57
2020,3,6,21,7.26,321.91
2020,3,6,22,7.23,319.77
2020,3,6,23,7.3,317.3
2020,3,7,0,7.17,316.41
2020,3,7,1,6.97,317.23
2020,3,7,2,6.74,317.3
2020,3,7,3,6.49,313.83
2020,3,7,4,6.09,306.81
2020,3,7,5,5.44,295.79
2020,3,7,6,4.74,280.53
2020,3,7,7,4.29,260.67
2020,3,7,8,5.19,260.03
2020,3,7,9,6.15,262.92
2020,3,7,10,6.43,259.78
2020,3,7,11,6.74,252.95
2020,3,7,12,7.54,246.44
2020,3,7,13,8.44,244.03
2020,3,7,14,8.6,240.27
2020,3,7,15,8.29,232.16
2020,3,7,16,8.25,224.31
2020,3,7,17,9.06,219.51
2020,3,7,18,9.34,215.98
2020,3,7,19,9.06,213.03
2020,3,7,20,9.52,211.41
2020,3,7,21,10.35,216.19
2020,3,7,22,10.29,212.22
2020,3,7,23,11.21,214.61
2020,3,8,0,11.4,212.23
2020,3,8,1,11.28,207.79
2020,3,8,2,10.14,196.34
2020,3,8,3,10.24,190.91
2020,3,8,4,10.51,189.71
2020,3,8,5,10.56,190.01
